day,month,year,Temperature, RH, Ws,Rain ,FFMC,DMC,DC,ISI,BUI,FWI,Classes
11,7,2012,29,75,17,0.8554273494994318,59.29618945791619,4.659237891583238,8.036951566332954,0.8815242168335228,4.518475783166477,0.34076210841676136,0
21,6,2012,32,47,14,0.9604990831480475,78.52320146696312,7.597796699332971,9.374157059760035,1.9837005501111715,7.365197799555314,1.2279001833703904,0
21,7,2012,28,78,17,0.10355981579708229,73.54061272398475,16.38576073681167,79.81456442087003,1.812459355289788,21.682200921014587,2.824918710579576,0
15,6,2012,31,72,14,0.1,76.561114720307,7.571249187930921,32.010288424905696,1.8287508120690785,9.382639340038375,1.4113901521074554,0
26,7,2012,32,51,14,0.7398435002457977,76.18516449188867,7.060156499754202,8.600782498771013,1.7203129995084046,6.760156499754202,0.8601564997542023,0
13,7,2012,33,53,14,0.3181703453465744,78.91968475959875,14.673312387324703,74.40952687683017,2.372807582573979,19.736971696631556,3.8184227477219372,0
25,8,2012,31,54,10,0.042507978282578796,81.70952881506905,6.201912896842249,16.285830673905807,2.4504073586703248,6.384201239224508,1.6645766847645178,0
7,8,2012,30,76,20,1.334035450660566,60.44857902451036,2.1965228950341853,8.738883308610497,1.1847208271526244,2.654162481457873,0.38472082715262435,0
20,8,2012,34,58,13,0.20835016255616412,79.40536482436347,18.790460094358444,89.28592503364929,2.0944332249625575,24.580920188716888,3.8055667750374425,0
24,6,2012,33,56,15,0.9381422792434222,75.04420281759869,7.7674571069079015,8.330698284276316,1.6920948528289483,7.436758822631585,1.0148879899342125,0
25,7,2012,35,59,9,0.38883013451741977,77.4502643946716,10.969947121065678,18.982445488833804,1.5055849327412902,10.832181094162193,0.943350959644774,0
26,9,2012,27,85,16,4.707769930336828,42.74876748394729,5.730575174157931,7.9340493006421084,0.16595069935789164,5.4965258735158224,0.021983566452630544,0
22,6,2012,31,61,17,0.26063171950350295,78.68235752929088,8.156548380425221,40.11040053411331,2.4,10.728043004822418,2.460631719503503,0
14,7,2012,25,80,15,0.5099160692316098,48.01428862822894,2.9151279359128455,7.3,0.30991606923160975,3.122018417961886,0.10991606923160976,0
17,7,2012,34,56,14,0.6949684973512242,77.10345971564324,18.21666629495186,65.96635349875294,2.0556604404798726,21.19371062168903,3.3606919431286486,0
23,6,2012,32,59,16,0.7914808133639514,73.94868399423656,6.936106100229635,8.593911938943679,1.5957404066819758,6.661663660137782,0.7957404066819758,0
18,6,2012,32,62,10,7.869107323481647,65.78722215978412,4.692321408502039,9.0077974651823,0.9615476056680261,4.543611079892061,0.43077380283401306,0
2,9,2012,24,76,17,7.315536601594071,46.147046583847,1.2789933451647144,7.447483362911786,0.22100665483528562,1.7789933451647144,0.1,0
17,6,2012,30,80,17,0.4,60.32289595520174,4.445791910403471,21.231945391624972,1.0161991011559413,5.564796404623765,0.4580995505779706,0
14,6,2012,28,78,17,0.6020048663247225,56.14386374290777,5.518043796922504,7.544987834188193,0.7449878341881936,5.267041363760142,0.3489975668376387,0
23,8,2012,26,49,6,1.9751817809095278,61.52336397181425,11.827318072663617,28.007818043378247,0.6141818394802698,11.83795445227382,0.40709091974013495,0
6,6,2012,24,80,23,11.600278505748602,47.19373259339071,2.0625812308433424,7.068755802203095,0.3312441977969041,2.356313824234055,0.1,0
3,9,2012,29,66,15,0.1855622269015768,73.63715884443502,4.01337336140946,25.856454685431206,1.536094432746058,5.855622269015768,0.7072188865492115,0
5,8,2012,30,56,12,3.7206117227211375,67.76930842002699,6.6557179409520355,8.665571794095204,1.1138164831836588,6.40396263004049,0.551755310911545,0
11,9,2012,30,72,14,0.0,79.14613113703021,6.338393411090642,16.555925475751994,2.0902056612782207,6.482467935338649,1.1804113225564414,0
23,6,2012,34,60,14,0.8889472303322099,74.1110527696678,8.045129956403466,9.989997376311987,1.4888159620847379,7.745129956403466,0.7777631924169476,0
8,6,2012,33,57,14,1.6530919552544672,75.86218092700545,6.592000426214783,13.240724134236599,1.6923635588700394,6.661454661694941,0.8461817794350197,0
5,8,2012,31,60,12,3.515677053080155,67.85296884075953,5.558194525119586,9.08171010473982,1.097387157819974,5.360807367299612,0.4973871578199741,0
27,8,2012,34,56,13,0.3806675559921417,79.22899866601179,35.231081373280965,158.46034683693526,2.1,30.00069423575639,5.877676893909629,0
10,6,2012,28,79,12,0.0,73.9736498777448,9.517991857621972,45.48137047820027,1.4529307897867623,12.519036640701126,1.1248982202746503,0
29,8,2012,27,80,21,14.777068628432364,51.782778877353294,7.651753743824043,8.516097148039306,0.5632194296078612,7.325314884608321,0.26321942960786116,0
14,6,2012,29,80,19,0.53765997942763,58.85879777515545,5.458112461426807,17.0,0.9967550154292776,6.03765997942763,0.44837750771463875,0
9,6,2012,27,58,17,0.10296764147005644,78.09650242255314,8.498516179264971,14.694488665841323,2.3991521024371267,8.298410192069614,1.8988341408510492,0
17,6,2012,29,74,14,0.39142910226831573,57.596564209150905,4.795431331795242,7.731999256824357,0.6851425386390105,4.618859690887915,0.3,0
26,8,2012,31,51,11,0.2957046801119403,81.59992896220149,7.043663576865672,14.943237350074629,2.4478168211567164,7.121902826231343,1.786971964738806,0
15,6,2012,28,83,15,1.5999172188419282,48.288827569512534,3.6667034582924765,7.733351729146238,0.2888827569512539,3.611144836768103,0.1,0
11,6,2012,31,80,13,0.0,78.45492974350654,9.62220766845364,40.739551085359366,2.338765181855943,12.050065491958618,2.427595855670505,0
15,7,2012,28,76,20,0.0,72.75459279283682,7.020006126131824,25.376325765730545,0.7345560360458772,8.296362522521488,0.4327372973066206,0
16,9,2012,22,77,24,7.734480605229649,47.671449309489766,1.5297947400254668,7.158345430535698,0.4,1.9166908610713966,0.1,0
14,8,2012,35,53,13,0.3778183521003584,79.96152434387383,17.094112360326882,91.48854495233547,2.3754906366394266,23.29913296015197,4.2,0
10,6,2012,28,78,12,0.02011544227187876,73.5821934031657,9.17815292364994,42.55852773743055,1.3402308845437576,11.916074962756122,0.9,0
15,7,2012,26,85,14,0.5290478380223447,41.11459675134456,1.244127568059586,7.429047838022345,0.11396810798510351,1.744127568059586,0.0,0
7,6,2012,28,59,16,0.12712577549390194,77.82874224506098,7.821855612652452,15.486647489323156,2.2372453470365885,7.811736041109766,1.6287422450609805,0
14,6,2012,30,78,18,0.4538510892377456,58.51543643699633,3.976989704709565,7.846148910762254,0.9307766338566184,3.9385108923774563,0.3538510892377456,0
12,6,2012,32,80,14,0.0,79.0246647489578,9.635457319743205,40.136691951684185,2.4513872178172402,11.990442061155578,2.593216496790059,0
28,8,2012,26,80,16,1.882126368721069,47.526348259570874,2.906317412978544,7.681047761064369,0.30631741297854376,3.0,0.1,0
2,6,2012,27,74,17,2.0636634593706398,55.7,2.4925353706468543,8.145774382255244,0.7383097529020972,2.830845123548951,0.2691548764510486,0
5,7,2012,31,76,20,1.0372855747300287,61.68953305112897,2.3853637251718,8.954701400196342,1.2386753500490857,2.816026050147257,0.43867535004908564,0
7,8,2012,29,77,14,1.2000604368454735,54.6195527673435,2.1200060436845476,8.239951650523622,0.6199758252618106,2.6,0.17999395631545267,0
28,9,2012,28,49,15,0.45556589317922186,78.39625839167618,5.9593075015030355,11.407297139421633,1.759260982196537,6.107436697341129,0.8185219643930739,0
3,7,2012,34,62,14,0.29033934596129857,76.6483032701935,5.728981962116104,10.734209706941307,1.7096606540387014,5.596606540387015,0.8096606540387015,0
13,7,2012,30,75,15,0.074136283109644,74.45340707774109,7.667226547986796,27.130998228412167,1.293090264877152,8.967226547986796,0.77068141554822,0
15,6,2012,30,79,18,0.3918723841122266,60.39115059626461,4.931788675703476,16.26851457010039,1.0674895364489063,5.615533443927929,0.4756171523366796,0
21,7,2012,31,54,14,0.06381537915628197,80.65987703771808,5.04276931265577,16.108553862531153,2.5,5.625661587593462,1.508553862531154,0
29,6,2012,33,42,14,1.6706136761537498,79.63535008753826,11.856007013153373,8.508815897153875,2.1882454704615,11.361884277922623,2.161797778999875,0
2,6,2012,27,76,17,1.4398695671812316,53.601141287164225,2.3400326082046923,8.090114128716422,0.6500815205117303,2.740032608204692,0.2400326082046921,0
15,6,2012,28,82,16,2.2289582179822087,48.754783865172,3.387129680896796,7.593564840448399,0.33547838651720063,3.3548688741553963,0.1,0
18,6,2012,30,80,17,0.4,60.152290406816,4.104580813632003,23.146518767953758,0.9782867570702226,5.41314702828089,0.4391433785351113,0
25,9,2012,26,80,20,5.043489185805557,48.37304675574167,2.981087229645139,7.7,0.38108722964513897,3.0,0.1,0
22,7,2012,28,64,20,0.3603111209837732,70.44242166441681,12.1272440396653,74.61402139785494,1.8595333185243403,17.185999555730206,2.437355471637928,0
15,6,2012,28,84,15,1.389971056876791,48.13331189398281,3.7600128636103154,7.780006431805158,0.2733311893982808,3.696678458309455,0.1,0
15,6,2012,32,67,14,3.451132823145727,65.2766885011963,5.516536026973904,8.538344250598152,1.0338344250598153,5.282701601914088,0.46766885011963055,0
11,8,2012,30,73,14,0.0,79.60761412287746,6.843253998212606,17.050520872654047,2.2072668744414394,6.921800623324318,1.4145337488828784,0
4,6,2012,32,60,14,0.2176456179991737,77.01177191000413,5.947063146002479,16.2589330320628,1.7823543820008263,6.323543820008263,0.8823543820008264,0
8,9,2012,29,73,16,0.9478011590306027,61.402485512117465,3.101912169821328,8.352198840969397,1.028298261454096,3.382409272244821,0.3760994204846987,0
2,6,2012,28,77,16,1.6207472923124107,52.01846119226641,2.2948131769218976,7.931846119226641,0.5370329423047433,2.6948131769218975,0.19481317692189734,0
12,7,2012,31,75,13,0.09016346585808799,75.7590477875081,8.077057614554416,28.634470743481643,1.6475480121286803,9.4459133535478,1.1459133535478006,0
19,6,2012,27,82,20,2.2816458951144547,48.29836947419253,3.1573757894010663,7.557375789401067,0.4,3.125900631520853,0.1314751578802133,0
23,7,2012,28,54,16,0.1,79.81970671741458,4.419706717414574,15.678826869658295,2.178826869658295,5.2197067174145735,1.1189735109510082,0
8,6,2012,33,57,14,1.6161653767709239,75.8936369012692,6.576956264610376,13.351503869687228,1.6950988609799316,6.657351708530102,0.8475494304899658,0
24,9,2012,28,69,15,0.010435448165722505,79.86347593141997,13.74434427644948,36.19217979213055,2.4,14.079129103668555,2.9965215172780924,0
24,9,2012,25,81,20,5.454348462828361,48.36316468749351,2.8655799577665846,7.674396182431731,0.38719809121586524,2.8975847297269217,0.09359904560793261,0
5,8,2012,30,75,18,0.05983490502607858,77.52709908387861,4.001650949739214,26.697381988572765,2.3409905698435285,5.640165094973922,1.2213207597913713,0
24,8,2012,28,69,15,0.03059739685661881,79.65522082514705,11.719377013749922,37.14031149312504,2.4,12.753714538308772,2.7858182220036682,0
11,7,2012,33,60,18,0.3128370325429468,79.37939632101379,9.95388332322163,40.68209258135737,2.687162967457053,12.325674065085893,3.0871629674570533,0
24,9,2012,25,81,20,5.45054236505378,48.360556805685,2.8640998086320253,7.674114249263243,0.3870571246316215,2.896456997052972,0.09352856231581075,0
4,6,2012,31,61,15,0.15315838513418553,76.70184627364057,5.273954969579876,17.295529503372208,1.8468416148658144,5.914479814177319,0.8765791925670928,0
17,6,2012,31,55,15,0.4683960194114628,79.22899296464341,4.8420820180249295,15.144794954937675,2.3815869937606013,5.497355010398998,1.3210579958404007,0
14,9,2012,30,66,14,0.0,78.34313946502188,3.9294183950656603,15.898932289563362,1.9442071754585248,4.730486105502298,0.8884143509170498,0
14,6,2012,29,81,18,0.3678826289057565,59.447422527324505,5.633584509772287,20.50079344927254,0.9875892011701479,6.6386995351676,0.4678826289057565,0
19,8,2012,34,57,13,0.21179983256446194,79.71239698616031,18.33420519050168,86.47782159918441,2.147199330257848,23.963406195114906,3.8471993302578475,0
12,6,2012,26,84,20,1.1522832346114624,50.13837861962676,6.757260118466245,18.04022548547012,0.4952283234611462,6.881323708476444,0.20477167653885378,0
26,9,2012,27,84,17,4.953749932605714,44.06651749610204,5.115625168485715,7.881339300155918,0.21866069984408157,4.9342858683297965,0.039553566614693864,0
21,7,2012,29,74,16,0.12050315832876413,74.65069265805461,16.871572641561574,81.5607558246299,1.8615094749862924,22.25358527487663,3.005031583287641,0
22,7,2012,31,55,18,0.4285374339925018,78.24580267161949,9.365469524746013,40.748442249171504,2.4,11.802639577552013,2.6285374339925016,0
11,7,2012,32,75,13,0.015135026024687482,80.19189843851875,8.069729947950625,20.06215234222187,2.433514713728438,8.266485286271562,2.0032446616790627,0
28,9,2012,26,81,15,2.4920066506734093,45.72321465413751,3.8581630547785664,7.779846921231547,0.2467687191789685,3.8517004931365038,0.07338435958948426,0
26,9,2012,31,51,11,0.20906768550641552,80.6559934503159,6.328534934367224,14.059989083859834,2.2909323144935847,6.3792008732912135,1.4610655022783823,0
11,7,2012,30,74,13,0.0757031011324489,76.0961728535696,7.559843415854285,25.003044225701828,1.6457813932053067,8.56828062944367,0.9728906966026534,0
9,6,2012,26,82,12,0.06718383789027882,66.3808404541367,8.96252929687777,43.78060607911454,0.9976727294937453,11.894569702152072,0.6984484863291636,0
14,7,2012,33,61,13,0.5704756883089247,74.10667018183753,7.573646943701756,22.545708259707094,1.424603593075896,8.193329818162473,0.8,0
1,7,2012,28,58,17,2.2583432562273043,64.2000850533769,3.5333900355845946,8.608351761564993,1.2,3.6000510320261347,0.5083347508896149,0
14,6,2012,30,78,19,0.48880759535240836,59.190270879009056,4.667154427885549,8.82970122757843,1.0111924046475917,4.567886069713875,0.41119240464759166,0
6,8,2012,30,73,17,0.8475131847332931,62.288677483966886,2.6,8.609947261066829,1.152486815266707,3.0,0.4262434076333535,0
3,9,2012,29,66,15,0.1690722963585266,73.793813184594,3.9144337781511593,25.00722326246412,1.5773192591036835,5.690722963585266,0.7154638518207367,0
5,8,2012,30,58,12,4.078591530833151,66.16422540750054,4.057089251111595,8.424976547361323,1.0035680781944747,3.9535211729171205,0.4035680781944747,0
4,6,2012,29,63,14,0.004205999264583857,79.34532200956042,5.338797975731268,15.370558005147913,2.2084119985291677,5.713561980143764,1.0378539933812547,0
11,7,2012,32,75,13,0.018563605538652245,79.98618366768086,8.062872788922695,20.3707244984787,2.3958003390748255,8.304199660925175,1.9586731279975211,0
26,8,2012,31,54,10,0.023904148275847248,81.55777325689682,6.5736995586203335,16.706370520689404,2.3924313327586875,6.737843336206563,1.6163354810345347,0
4,8,2012,30,66,14,0.19326942669765945,73.60768917283745,4.355761785488941,26.674036306325746,1.5,6.215378345674898,0.7134611466046811,0
23,6,2012,31,58,16,0.6974812968084594,75.00550409650496,6.6045707162612,9.310541502888043,1.614645529027363,6.465671535562193,0.7853544709726371,0
11,7,2012,32,75,14,0.0,80.77144265683208,7.823320132069116,18.336857673340717,2.513537541271599,7.840612623814796,2.027075082543198,0
26,6,2012,33,43,14,1.473094558734335,79.17055397038011,10.525114631773178,8.424364852911445,2.0865472793671676,10.062932205317455,1.821824264557225,0
26,8,2012,28,87,14,4.385355278692296,41.08020983607067,6.481001442627843,7.998416786885653,0.09960419672141341,6.184167868856536,0.0,0
12,7,2012,31,75,13,0.09332520615170009,75.54721118783608,8.020146289269398,28.33410541558849,1.6001219077244986,9.366869846207496,1.0668698462074975,0
10,6,2012,31,57,16,1.8932751741762803,75.98649711614938,7.60336241291186,11.369631819386907,1.8876356645210628,7.339316870976993,1.1954990387164612,0
13,7,2012,34,52,13,0.42203455070886287,80.00338289871833,16.408478898446216,72.27795101485754,2.3627111304525292,20.85254318838608,3.9406765797436667,0
12,6,2012,27,83,16,0.30209699062629564,56.88178263442553,6.521690626545009,27.671428021733778,0.7573394671920346,8.151769215595202,0.4020969906262956,0
27,6,2012,31,53,13,0.26000597037358614,78.60019403714155,18.00005970373586,83.5001343334057,2.1200119407471725,23.380062688922656,3.6800328370547235,0
28,9,2012,25,54,16,0.0821405602221082,80.11076711489152,4.60361047622416,15.396453837556809,1.8428755182231344,5.296453837556809,0.8785943977789181,0
4,7,2012,34,62,14,0.6332638045117663,76.36927890456877,5.879449740890951,9.93591080682466,1.687182161364932,5.666631902255883,0.8,0
16,6,2012,29,82,14,0.19319308574906432,60.424628170280876,3.7869221517665297,10.385354418270897,0.8780115237515593,4.0733083232646585,0.34240921900124754,0
22,7,2012,29,67,17,0.4627588065028644,65.520865831683,4.916724927637174,12.72965851705156,1.2598279113800128,5.079483734140038,0.5627588065028644,0
11,6,2012,29,76,12,0.05400016522191273,74.22600313921635,8.635997356449396,36.25596926872423,1.4080003304438256,10.763994382454968,0.9,0
22,6,2012,32,46,13,1.0974171586698536,78.30868773901958,8.095069121096993,8.318784300582884,1.9014088225437162,7.696477943640709,1.2011740187864302,0
7,7,2012,34,61,13,2.9,70.59870072235776,7.182378417208671,9.747135251626014,1.2704863311653147,6.882378417208671,0.6352431655826574,0
10,7,2012,33,55,14,2.9395644311188356,73.94936473094502,7.871506406817299,9.420871137762328,1.5406533533217464,7.531941975698463,0.8,0
19,6,2012,28,87,19,0.4297251365873267,46.9541229511901,3.991924043888713,7.970274863412674,0.2594502731746534,3.891924043888713,0.1297251365873267,0
20,7,2012,27,82,21,2.0499934272161067,47.986529613560144,3.2019243409199794,7.60192434091998,0.4,3.1615394727359836,0.1403848681839959,0
13,7,2012,33,80,15,0.0,81.73664414008174,9.836715276665721,37.16332029162627,2.9799928863416016,11.780028454633593,3.3866619242277345,0
15,8,2012,24,82,15,0.4,45.09863029041835,1.1621919833522196,7.355616481317138,0.2,1.614520713651816,0.007945211616733922,0
13,7,2012,29,75,16,0.05073826913739404,73.86845672843485,7.456644422236547,26.61624192102267,1.1059061530991523,8.756644422236546,0.6536913456869702,0
13,6,2012,27,81,18,0.9970791675713805,51.379861660514614,6.578247500542829,13.063335850884783,0.5,6.456495001085656,0.2405841664857239,0
23,6,2012,33,58,15,0.747982806257256,74.55545082390876,7.329442227037379,9.288326681112139,1.6,7.046781291618295,0.8173390645809148,0
9,9,2012,29,73,15,1.0144575525730326,60.56928059283709,3.801804302016843,8.285542447426968,0.9283136711404512,3.9156604205842607,0.3427712237134837,0
27,9,2012,27,87,17,3.786303728425915,41.855318488091186,6.027925944943012,7.984264198164767,0.14720740550569883,5.759397548613478,0.03147160367046592,0
12,7,2012,27,77,15,0.8552207085494088,55.76711580537848,5.740311988665013,7.649246594236169,0.6164155314120565,5.517922342939717,0.3,0
14,6,2012,27,81,18,2.2934111467855884,49.65471226943613,4.570725661522801,11.47539631097808,0.4424520449060217,4.570725661522801,0.14245204490602167,0
10,8,2012,28,74,19,0.0574135672113439,74.437234150763,5.047938714814308,29.346709003160043,1.5037899409588147,6.749833685293715,0.6870678360567195,0
18,6,2012,31,75,14,0.2536572781471641,58.42930982114358,2.7805117152038816,8.0,0.7463427218528359,3.0024553840868666,0.2463427218528359,0
9,6,2012,26,84,13,0.1767135829681545,58.0695845810697,7.9,36.21520770946515,0.6561505873503005,10.197276578586008,0.439718502191073,0
9,9,2012,29,73,15,1.0015559946325159,60.73055006709355,3.666337943641417,8.298444005367484,0.9476660080512262,3.812447957060127,0.34922200268374204,0
9,8,2012,30,70,14,0.0,79.24711713823325,6.193738601483873,16.3172971706005,2.1235585691166254,6.364414308833748,1.1528828617667497,0
25,8,2012,28,87,14,3.863767067600665,40.37536090216306,5.804346466076538,7.9420288721730445,0.08550721804326122,5.620288721730448,0.0,0
9,6,2012,25,87,13,0.2813403701692883,52.66411292650906,7.802391555796854,37.026779930309516,0.40813403701692885,10.190906593356704,0.29186596298307116,0
20,6,2012,31,66,15,3.2837039745255665,65.75392187032189,4.743057853338943,10.383095430338727,1.1559353878813377,4.698993241220281,0.4935612327288026,0
23,8,2012,29,65,18,0.8094247739559366,68.1013149580418,5.440931474012428,14.824109380079086,1.4731506700056491,5.714082144018077,0.6838904020033895,0
21,7,2012,37,63,10,1.0130964289150142,73.83115059518083,10.485126787947593,18.080541662658167,1.1934517855424929,10.465482144575072,0.7311505951808309,0
2,6,2012,29,56,16,1.0201693400461203,67.27961704265206,5.901060317532424,8.093630325828768,1.3,5.736516875589501,0.5987260651657536,0
28,7,2012,32,46,13,1.0051137087656306,80.64014027637592,9.547460148584578,11.688301806840048,2.322626992570771,9.333589797916378,1.995621679048715,0
5,8,2012,30,58,12,3.9766951604924903,66.12283422953843,4.168973298584365,8.436534767261485,1.0045668459076855,4.0598396067689935,0.40913369181537107,0
1,7,2012,28,60,18,1.8823292269544813,62.69404255202252,3.014692049056781,8.52647256442046,1.1735274355795402,3.1941097423181604,0.47352743557954013,0
28,6,2012,32,47,13,0.3,79.93637346609478,18.32725306781046,84.1583762609419,2.207794314163165,23.7194587536473,3.907794314163165,0
18,7,2012,28,74,19,0.0,74.63305629598456,8.89380586475274,28.452109142114566,1.1734514661881845,9.915305002289102,1.1241022424054588,0
16,6,2012,28,86,15,0.1257388831829514,64.59956954429835,6.005480609761962,18.59790537867149,1.1056958376127866,6.4713055840852425,0.5371305584085243,0
26,8,2012,34,65,15,0.5666136897686173,75.34504484928901,22.671648305826686,144.45850822436705,1.8555908734875886,32.34329661165337,4.044409126512411,0
20,8,2012,28,72,17,0.0,76.35760339945752,10.500233303604263,30.956246032089,1.5750583259010655,11.285493111897754,1.738324498436924,0
2,8,2012,28,66,18,0.0,75.75484342588462,3.1040349698836533,16.220160229175963,2.017742171294231,4.141937370353846,0.8177421712942308,0
28,6,2012,31,50,13,0.27952724792169265,79.23463555745502,18.195272479216925,83.93936307823809,2.1590544958433853,23.585036103177774,3.7873998635693096,0
22,7,2012,33,61,16,1.0244230615000813,73.60300497156163,20.399302782438035,58.34771670281062,1.6850240558124088,21.6055288268751,2.660600994312327,0
22,7,2012,27,83,23,1.620374063918346,47.4081958552747,3.284543449246472,7.684543449246473,0.4,3.2276347593971777,0.1569086898492944,0
8,6,2012,27,59,17,0.1005323090564903,78.0946769094351,8.486692273587742,14.715436962638218,2.396806145661058,8.290418436983176,1.894676909435097,0
14,6,2012,30,79,19,0.44451010114829165,59.943328280479044,4.93293939311025,12.90507069435717,1.0554898988517085,5.232348482775626,0.4554898988517084,0
14,6,2012,29,78,19,0.5284728491787096,58.202760222996126,4.856255642608387,7.728817877053226,0.9288178770532258,4.6420192180190325,0.38576357541064515,0
16,6,2012,29,88,15,0.5843513893519584,37.89464720462558,1.0843513893519585,7.760878473379896,0.015648610648041572,1.5843513893519585,0.0,0
2,6,2012,29,79,13,2.086182335644428,49.0016381747555,2.2215455839111073,7.608618233564442,0.3129273503466642,2.612927350346664,0.1043091167822214,0
17,6,2012,32,73,16,0.05461231067057381,80.32546761189451,8.225467611894507,38.4560831454232,2.672326135976557,10.607753786588523,2.799264582623688,0
16,6,2012,30,78,16,0.39053670055661,57.8506353558444,3.122245457514235,7.90946329944339,0.835805050834915,3.3053670055661,0.29053670055661,0
14,6,2012,27,78,16,0.6944472004468127,53.55547838748924,6.350024804021316,7.313881998882968,0.5138819988829679,6.052801203797909,0.30277639977659354,0
7,7,2012,28,55,15,1.9055982114686287,73.52581786427947,10.004665176223858,11.32955000525856,1.7379473224615027,9.624105355076995,1.2379473224615027,0
1,7,2012,29,70,19,0.9152884424429542,60.80358994727516,2.5282371858523485,8.76942311511409,1.1564743717046975,2.9282371858523484,0.42823718585234866,0
17,6,2012,30,78,14,0.38408726529319387,56.16423642868455,2.845981734548431,7.85284728573691,0.657956367353403,3.1778072039620433,0.22102181632329848,0
11,8,2012,24,84,14,1.0668104653162043,39.72428067397422,1.0270115172030865,7.172988482796914,0.13649424139845676,1.4952586379023147,0.0,0
22,7,2012,28,77,17,0.21531030777191287,73.33081381533685,16.918896384973607,77.21326982891443,1.7769379384456174,21.7,2.765406907668426,0
19,6,2012,31,69,14,2.1835330757007148,62.2296617518798,4.0767720570745185,8.092257352358173,0.8922573523581728,3.930643380895432,0.3461286761790864,0
28,8,2012,35,57,14,0.43091666538980977,78.69760418741559,36.08795837100061,167.11299995403314,2.0690833346101902,31.125583311626766,5.953145839398403,0
