day,month,year,Temperature, RH, Ws,Rain ,FFMC,DMC,DC,ISI,BUI,FWI,Classes
23,7,2012,28,54,16,0.1,79.8,4.4,15.7,2.2,5.2,1.1,0
8,6,2012,33,57,14,1.6,75.9,6.6,13.4,1.7,6.7,0.8,0
24,9,2012,28,69,15,0,79.9,13.7,36.2,2.4,14.1,3,0
24,9,2012,25,81,20,5.5,48.4,2.9,7.7,0.4,2.9,0.1,0
5,8,2012,30,75,18,0.1,77.5,4,26.7,2.3,5.6,1.2,0
24,8,2012,28,69,15,0,79.7,11.7,37.1,2.4,12.8,2.8,0
11,7,2012,33,60,18,0.3,79.4,10,40.7,2.7,12.3,3.1,0
24,9,2012,25,81,20,5.5,48.4,2.9,7.7,0.4,2.9,0.1,0
4,6,2012,31,61,15,0.2,76.7,5.3,17.3,1.8,5.9,0.9,0
17,6,2012,31,55,15,0.5,79.2,4.8,15.1,2.4,5.5,1.3,0
14,9,2012,30,66,14,0,78.3,3.9,15.9,1.9,4.7,0.9,0
14,6,2012,29,81,18,0.4,59.4,5.6,20.5,1,6.6,0.5,0
19,8,2012,34,57,13,0.2,79.7,18.3,86.5,2.1,24,3.8,0
12,6,2012,26,84,20,1.2,50.1,6.8,18,0.5,6.9,0.2,0
26,9,2012,27,84,17,5,44.1,5.1,7.9,0.2,4.9,0,0
21,7,2012,29,74,16,0.1,74.7,16.9,81.6,1.9,22.3,3,0
22,7,2012,31,55,18,0.4,78.2,9.4,40.7,2.4,11.8,2.6,0
11,7,2012,32,75,13,0,80.2,8.1,20.1,2.4,8.3,2,0
28,9,2012,26,81,15,2.5,45.7,3.9,7.8,0.2,3.9,0.1,0
26,9,2012,31,51,11,0.2,80.7,6.3,14.1,2.3,6.4,1.5,0
11,7,2012,30,74,13,0.1,76.1,7.6,25,1.6,8.6,1,0
9,6,2012,26,82,12,0.1,66.4,9,43.8,1,11.9,0.7,0
14,7,2012,33,61,13,0.6,74.1,7.6,22.5,1.4,8.2,0.8,0
1,7,2012,28,58,17,2.3,64.2,3.5,8.6,1.2,3.6,0.5,0
14,6,2012,30,78,19,0.5,59.2,4.7,8.8,1,4.6,0.4,0
6,8,2012,30,73,17,0.8,62.3,2.6,8.6,1.2,3,0.4,0
3,9,2012,29,66,15,0.2,73.8,3.9,25,1.6,5.7,0.7,0
5,8,2012,30,58,12,4.1,66.2,4.1,8.4,1,4,0.4,0
4,6,2012,29,63,14,0,79.3,5.3,15.4,2.2,5.7,1,0
11,7,2012,32,75,13,0,80,8.1,20.4,2.4,8.3,2,0
26,8,2012,31,54,10,0,81.6,6.6,16.7,2.4,6.7,1.6,0
4,8,2012,30,66,14,0.2,73.6,4.4,26.7,1.5,6.2,0.7,0
23,6,2012,31,58,16,0.7,75,6.6,9.3,1.6,6.5,0.8,0
11,7,2012,32,75,14,0,80.8,7.8,18.3,2.5,7.8,2,0
26,6,2012,33,43,14,1.5,79.2,10.5,8.4,2.1,10.1,1.8,0
26,8,2012,28,87,14,4.4,41.1,6.5,8,0.1,6.2,0,0
12,7,2012,31,75,13,0.1,75.5,8,28.3,1.6,9.4,1.1,0
10,6,2012,31,57,16,1.9,76,7.6,11.4,1.9,7.3,1.2,0
13,7,2012,34,52,13,0.4,80,16.4,72.3,2.4,20.9,3.9,0
12,6,2012,27,83,16,0.3,56.9,6.5,27.7,0.8,8.2,0.4,0
27,6,2012,31,53,13,0.3,78.6,18,83.5,2.1,23.4,3.7,0
28,9,2012,25,54,16,0.1,80.1,4.6,15.4,1.8,5.3,0.9,0
4,7,2012,34,62,14,0.6,76.4,5.9,9.9,1.7,5.7,0.8,0
16,6,2012,29,82,14,0.2,60.4,3.8,10.4,0.9,4.1,0.3,0
22,7,2012,29,67,17,0.5,65.5,4.9,12.7,1.3,5.1,0.6,0
11,6,2012,29,76,12,0.1,74.2,8.6,36.3,1.4,10.8,0.9,0
22,6,2012,32,46,13,1.1,78.3,8.1,8.3,1.9,7.7,1.2,0
7,7,2012,34,61,13,2.9,70.6,7.2,9.7,1.3,6.9,0.6,0
10,7,2012,33,55,14,2.9,73.9,7.9,9.4,1.5,7.5,0.8,0
19,6,2012,28,87,19,0.4,47,4,8,0.3,3.9,0.1,0
20,7,2012,27,82,21,2,48,3.2,7.6,0.4,3.2,0.1,0
13,7,2012,33,80,15,0,81.7,9.8,37.2,3,11.8,3.4,0
15,8,2012,24,82,15,0.4,45.1,1.2,7.4,0.2,1.6,0,0
13,7,2012,29,75,16,0.1,73.9,7.5,26.6,1.1,8.8,0.7,0
13,6,2012,27,81,18,1,51.4,6.6,13.1,0.5,6.5,0.2,0
23,6,2012,33,58,15,0.7,74.6,7.3,9.3,1.6,7,0.8,0
9,9,2012,29,73,15,1,60.6,3.8,8.3,0.9,3.9,0.3,0
27,9,2012,27,87,17,3.8,41.9,6,8,0.1,5.8,0,0
12,7,2012,27,77,15,0.9,55.8,5.7,7.6,0.6,5.5,0.3,0
14,6,2012,27,81,18,2.3,49.7,4.6,11.5,0.4,4.6,0.1,0
10,8,2012,28,74,19,0.1,74.4,5,29.3,1.5,6.7,0.7,0
18,6,2012,31,75,14,0.3,58.4,2.8,8,0.7,3,0.2,0
9,6,2012,26,84,13,0.2,58.1,7.9,36.2,0.7,10.2,0.4,0
9,9,2012,29,73,15,1,60.7,3.7,8.3,0.9,3.8,0.3,0
9,8,2012,30,70,14,0,79.2,6.2,16.3,2.1,6.4,1.2,0
25,8,2012,28,87,14,3.9,40.4,5.8,7.9,0.1,5.6,0,0
9,6,2012,25,87,13,0.3,52.7,7.8,37,0.4,10.2,0.3,0
20,6,2012,31,66,15,3.3,65.8,4.7,10.4,1.2,4.7,0.5,0
23,8,2012,29,65,18,0.8,68.1,5.4,14.8,1.5,5.7,0.7,0
21,7,2012,37,63,10,1,73.8,10.5,18.1,1.2,10.5,0.7,0
2,6,2012,29,56,16,1,67.3,5.9,8.1,1.3,5.7,0.6,0
28,7,2012,32,46,13,1,80.6,9.5,11.7,2.3,9.3,2,0
5,8,2012,30,58,12,4,66.1,4.2,8.4,1,4.1,0.4,0
1,7,2012,28,60,18,1.9,62.7,3,8.5,1.2,3.2,0.5,0
28,6,2012,32,47,13,0.3,79.9,18.3,84.2,2.2,23.7,3.9,0
18,7,2012,28,74,19,0,74.6,8.9,28.5,1.2,9.9,1.1,0
16,6,2012,28,86,15,0.1,64.6,6,18.6,1.1,6.5,0.5,0
26,8,2012,34,65,15,0.6,75.3,22.7,144.5,1.9,32.3,4,0
20,8,2012,28,72,17,0,76.4,10.5,31,1.6,11.3,1.7,0
2,8,2012,28,66,18,0,75.8,3.1,16.2,2,4.1,0.8,0
28,6,2012,31,50,13,0.3,79.2,18.2,83.9,2.2,23.6,3.8,0
22,7,2012,33,61,16,1,73.6,20.4,58.3,1.7,21.6,2.7,0
22,7,2012,27,83,23,1.6,47.4,3.3,7.7,0.4,3.2,0.2,0
8,6,2012,27,59,17,0.1,78.1,8.5,14.7,2.4,8.3,1.9,0
14,6,2012,30,79,19,0.4,59.9,4.9,12.9,1.1,5.2,0.5,0
14,6,2012,29,78,19,0.5,58.2,4.9,7.7,0.9,4.6,0.4,0
16,6,2012,29,88,15,0.6,37.9,1.1,7.8,0,1.6,0,0
2,6,2012,29,79,13,2.1,49,2.2,7.6,0.3,2.6,0.1,0
17,6,2012,32,73,16,0.1,80.3,8.2,38.5,2.7,10.6,2.8,0
16,6,2012,30,78,16,0.4,57.9,3.1,7.9,0.8,3.3,0.3,0
14,6,2012,27,78,16,0.7,53.6,6.4,7.3,0.5,6.1,0.3,0
7,7,2012,28,55,15,1.9,73.5,10,11.3,1.7,9.6,1.2,0
1,7,2012,29,70,19,0.9,60.8,2.5,8.8,1.2,2.9,0.4,0
17,6,2012,30,78,14,0.4,56.2,2.8,7.9,0.7,3.2,0.2,0
11,8,2012,24,84,14,1.1,39.7,1,7.2,0.1,1.5,0,0
22,7,2012,28,77,17,0.2,73.3,16.9,77.2,1.8,21.7,2.8,0
19,6,2012,31,69,14,2.2,62.2,4.1,8.1,0.9,3.9,0.3,0
28,8,2012,35,57,14,0.4,78.7,36.1,167.1,2.1,31.1,6,0
16,8,2012,32,54,18,0.5,78.5,10.3,41.1,2.5,12.6,2.9,0
2,8,2012,29,86,15,0.1,37.8,1,8.2,0.1,1.5,0,0
24,7,2012,38,64,9,1.2,73.7,11.6,15.9,1.1,11.3,0.7,0
13,7,2012,28,75,20,0,73.2,6.3,26.8,1,7.8,0.5,0
6,6,2012,30,64,14,0,79.1,4.8,15.5,2.1,5.3,1,0
3,7,2012,26,78,14,3.2,44.7,1.5,7.5,0.2,2,0,0
24,8,2012,27,50,6,1.6,64.8,11.7,26.4,0.8,11.7,0.5,0
8,8,2012,29,74,16,0.1,75.5,5.5,30.2,1.8,7.2,0.9,0
14,7,2012,28,75,20,0,73.1,6.5,26.6,0.9,7.9,0.5,0
22,6,2012,33,54,15,0.9,75.6,7.4,8.3,1.7,7.1,0.9,0
15,6,2012,28,86,15,0.4,47.4,4.2,8,0.2,4.1,0.1,0
4,6,2012,31,69,15,0,79.7,5,16.5,2.4,5.6,1.3,0
4,8,2012,34,63,13,1.6,73.2,6.4,9.9,1.5,6.2,0.7,0
6,9,2012,23,76,20,7.7,46.6,1.2,7.3,0.3,1.7,0.1,0
7,7,2012,34,59,14,1.7,75.6,6.5,9.7,1.6,6.2,0.8,0
10,9,2012,30,75,19,1.5,59.6,2.1,8.4,1.1,2.6,0.3,0
3,7,2012,34,62,14,0.3,76.6,5.7,10.4,1.7,5.6,0.8,0
11,6,2012,27,84,15,0.3,56.2,6.8,29.6,0.7,8.6,0.4,0
1,6,2012,28,57,18,1.3,64.5,3.3,8.1,1.2,3.3,0.5,0
5,6,2012,25,89,13,2.2,29.8,1.4,7,0,1.8,0,0
11,7,2012,30,74,13,0.1,76.7,7.4,23.4,1.7,8.2,1,0
9,6,2012,27,81,12,0,68.3,9.1,44.5,1.1,12.1,0.8,0
23,7,2012,32,49,12,0.6,79.9,7.2,11.8,2.2,7,1.4,0
1,6,2012,29,71,14,3.1,57,2.6,8,0.8,2.9,0.3,0
25,7,2012,38,62,9,1,74.7,11.5,16.6,1.2,11.3,0.8,0
9,7,2012,30,64,14,0,78.8,4.3,15.5,2.1,5,0.9,0
21,8,2012,28,52,7,1.6,64.5,10.8,26.8,0.8,11,0.5,0
25,7,2012,28,85,18,0,79.1,11.2,27.9,2.5,11.4,2.8,0
22,6,2012,32,58,16,0.7,74.7,6.8,8.9,1.7,6.6,0.8,0
14,6,2012,30,78,19,0.5,58.9,4.5,7.8,1,4.3,0.4,0
22,8,2012,34,57,13,0.3,79.4,24.2,111.5,2.1,26.3,4.5,0
13,6,2012,27,78,15,0.8,54.2,6.2,7.4,0.5,5.9,0.3,0
26,7,2012,28,81,16,0,80,12.5,31,2.7,12.6,3.1,0
15,7,2012,26,85,15,0.5,41.3,1,7.5,0.1,1.5,0,0
14,7,2012,24,77,22,6.1,48.2,1.9,7.2,0.4,2.2,0.1,0
14,6,2012,26,79,15,0.6,50.8,4.7,7.3,0.4,4.6,0.2,0
2,6,2012,27,75,18,1.2,55.3,2.4,8.3,0.8,2.8,0.3,0
22,6,2012,28,77,17,0.1,73.8,16.5,80.2,1.8,21.8,2.9,0
2,6,2012,25,81,21,12.6,47,2.4,7.1,0.3,2.6,0.1,0
10,9,2012,29,76,19,1.6,58.8,2.8,8.3,1,3.1,0.3,0
12,6,2012,26,85,13,0.3,55.1,6.5,35.1,0.6,8.8,0.3,0
16,6,2012,29,56,16,0.1,79.4,5.6,15.6,2.5,6.1,1.5,0
28,9,2012,26,81,19,1.5,47,3,7.7,0.3,3.1,0.1,0
3,6,2012,25,81,22,12.9,47.1,2.4,7.1,0.3,2.7,0.1,0
10,7,2012,30,74,14,0.1,75.3,6.6,29.1,1.7,8.1,0.9,0
12,7,2012,30,75,14,0.1,74.7,7.7,27.3,1.4,9,0.8,0
10,8,2012,30,77,14,0.9,56.3,2.1,8.3,0.7,2.6,0.2,0
2,8,2012,29,64,17,0.1,76,3.9,16.7,1.9,4.8,0.8,0
10,6,2012,27,89,14,1.6,32.9,1.2,7.3,0,1.7,0,0
10,7,2012,28,77,15,0.9,55.2,3.6,8,0.6,3.8,0.2,0
3,7,2012,33,63,14,0.2,77.4,5.6,11.5,1.8,5.5,0.9,0
15,6,2012,28,83,16,1.9,48.5,3.5,7.7,0.3,3.5,0.1,0
29,8,2012,25,52,17,0.3,79.7,5.1,14.5,1.8,5.8,0.9,0
16,7,2012,32,58,11,0.9,71.3,8.6,24,1.2,9.1,0.7,0
9,8,2012,29,73,14,1.2,59.4,4.7,8.2,0.8,4.6,0.3,0
24,6,2012,28,60,19,0.4,71.5,12.7,75,1.9,17.8,2.6,0
7,7,2012,28,55,15,2.1,73.1,10.1,11,1.7,9.7,1.2,0
7,8,2012,30,76,20,1.3,60.7,2.2,8.8,1.2,2.7,0.4,0
8,8,2012,31,74,15,0,79.5,5.9,17.2,2.3,6.3,1.4,0
11,8,2012,30,77,20,1.7,58.5,2.1,8.4,1.1,2.5,0.3,0
15,6,2012,33,62,10,7.4,66.5,5.2,8.6,1,5,0.4,0
28,9,2012,25,54,16,0.1,80.2,4.7,15.5,1.9,5.4,0.9,0
25,7,2012,30,75,17,0.4,73.1,19.8,119.1,1.8,27.8,3.3,0
27,9,2012,27,87,16,4,41.6,6.2,8,0.1,5.9,0,0
22,7,2012,28,87,15,2.6,39.3,4,7.9,0.1,4.1,0,0
16,6,2012,29,84,16,1.7,42.7,2,7.6,0.2,2.2,0,0
23,8,2012,29,64,18,0.9,68.2,5.5,15,1.5,5.8,0.7,0
4,7,2012,32,77,17,0,79.8,4.5,19.4,2.7,5.7,1.6,0
6,7,2012,29,87,14,0.3,37.2,1.2,8,0.1,1.7,0,0
16,6,2012,29,88,15,0.6,37.7,1.1,7.8,0,1.6,0,0
22,7,2012,28,54,16,0.1,79.8,4.4,15.7,2.2,5.2,1.2,0
7,8,2012,31,64,14,0.3,73.6,5.2,25.5,1.5,6.7,0.7,0
23,9,2012,29,57,17,0.4,78.6,11.8,39.4,2.4,13.4,2.9,0
23,7,2012,32,49,12,0.6,80,7.1,12,2.2,7,1.4,0
12,8,2012,34,51,13,0.3,81.3,15.7,75.5,2.5,20.8,4.2,0
22,6,2012,28,78,17,0.1,73.6,16.5,80,1.8,21.8,2.8,0
14,7,2012,30,74,13,0.1,76.1,9.1,29.4,1.7,10.2,1.3,0
9,9,2012,30,75,19,1.4,60.1,2.2,8.4,1.1,2.7,0.3,0
12,9,2012,30,70,14,0,78.8,5.3,16.3,2,5.7,1.1,0
11,7,2012,28,75,20,0,74.2,5.3,28.8,1.4,7,0.6,0
22,6,2012,33,49,14,1,77.2,7.8,8.3,1.8,7.4,1.1,0
26,9,2012,31,51,12,0.3,80.2,6.4,13.3,2.2,6.4,1.4,0
28,7,2012,33,71,17,0.7,72.8,23.6,162.3,1.7,34.6,3.9,0
29,6,2012,33,42,14,1.7,79.6,11.8,8.5,2.2,11.3,2.2,0
10,8,2012,29,77,15,1.4,54.9,2.3,8.2,0.6,2.7,0.2,0
15,6,2012,28,80,16,3.1,49.4,3,7.4,0.4,3,0.1,0
14,6,2012,30,78,19,0.5,59.5,4.8,10.6,1,4.9,0.4,0
2,7,2012,29,57,15,2,65.9,3.7,8,1.2,3.6,0.5,0
18,7,2012,33,57,15,0.7,77,18.3,65.7,2,21.2,3.3,0
22,8,2012,31,55,18,0.8,75.5,15.3,48.3,2,16.9,2.7,0
11,6,2012,27,89,14,1.4,33.6,1.2,7.4,0,1.6,0,0
3,8,2012,25,78,14,3.4,43.8,1.4,7.5,0.1,1.9,0,0
4,6,2012,30,64,14,0,78.8,5.1,16.5,2.1,5.6,1,0
14,6,2012,29,80,18,0.4,60.7,5.2,17.1,1.1,5.9,0.5,0
11,7,2012,28,77,15,0.9,54.9,3.9,7.9,0.6,4.1,0.2,0
18,6,2012,30,56,15,0.1,79.7,4.3,16,2.4,5.2,1.3,0
14,6,2012,26,78,19,4.8,48.7,2.4,7.3,0.4,2.5,0.1,0
29,8,2012,25,52,17,0.3,79.7,5.5,14.2,1.8,6.1,0.9,0
8,7,2012,33,76,14,0,80.8,7,18.6,2.6,7.4,2,0
5,9,2012,23,76,20,7.6,46.5,1.2,7.3,0.3,1.7,0.1,0
24,8,2012,31,64,16,0.8,69.7,7.1,15.4,1.4,7.2,0.7,0
13,8,2012,29,74,17,0,76.3,6.7,20.6,1.5,7.4,0.8,0
3,8,2012,34,63,13,0.9,75,6.1,10,1.6,5.8,0.8,0
4,7,2012,31,76,17,0,78.6,4.2,23.4,2.5,5.7,1.4,0
15,7,2012,32,55,15,0.3,77.6,14.2,74,2.3,19.2,3.6,0
28,9,2012,25,52,17,0.2,79.3,4.8,14.1,1.7,5.4,0.7,0
8,7,2012,33,76,15,0,80.7,6.8,18.6,2.6,7.2,2,0
25,7,2012,35,58,9,0.2,78.2,10.8,19.6,1.6,10.7,1,0
21,7,2012,28,78,17,0.1,73.4,16.4,79.9,1.8,21.7,2.8,0
7,6,2012,26,89,13,1.9,31.1,1.2,7.2,0,1.7,0,0
3,6,2012,26,81,20,11.6,47.3,2.5,7.2,0.3,2.7,0.1,0
9,6,2012,29,76,13,0,74.4,9.5,45.2,1.6,12.5,1.3,0
25,7,2012,33,56,9,0.4,76.4,10.9,20.6,1.5,10.8,0.9,0
11,7,2012,32,75,14,0,80.8,7.8,18.4,2.5,7.9,2,0
12,8,2012,29,73,15,0,77.4,6.6,19.1,1.7,7.1,1,0
2,8,2012,32,64,15,0.2,76.2,4.7,12.2,1.8,5,0.8,0
26,8,2012,25,54,17,0.1,79.7,4.3,15.4,1.9,5.1,0.9,0
14,8,2012,24,82,14,0.5,44.4,0.9,7.3,0.2,1.4,0,0
26,9,2012,26,84,25,2.7,47,3.3,7.8,0.4,3.2,0.2,0
21,6,2012,32,56,13,0.1,79.3,7.1,17.5,2.1,7.5,1.2,0
15,7,2012,32,60,14,0.2,78.5,15.9,76.8,2.3,21.1,3.7,0
28,9,2012,26,81,15,2.4,46,3.7,7.8,0.3,3.7,0.1,0
9,9,2012,29,73,15,1.1,59.6,4.6,8.2,0.8,4.5,0.3,0
18,6,2012,32,62,10,7.9,65,4.5,8.3,0.9,4.3,0.4,0
4,8,2012,29,58,12,3.9,65.8,3.9,8.4,1,3.8,0.4,0
22,8,2012,34,57,13,0.3,79.4,25.1,115.4,2.1,26.6,4.6,0
17,6,2012,32,67,14,4.1,64.8,4.8,8.3,1,4.6,0.4,0
16,6,2012,30,78,15,0.4,57.6,2.7,7.9,0.8,3,0.3,0
18,6,2012,29,78,18,0.2,65.1,4.9,26.4,0.8,6.4,0.4,0
11,7,2012,24,84,14,1.1,39.3,1,7.2,0.1,1.5,0,0
21,6,2012,31,67,16,0.1,79.3,7.2,39.4,2.4,9.8,2.4,0
8,7,2012,32,55,14,3,73.1,8.7,9.3,1.5,8.3,0.8,0
14,6,2012,27,79,16,2.4,50.5,3.9,7.4,0.4,3.8,0.2,0
6,7,2012,29,78,14,1.5,52.5,2.1,8,0.5,2.6,0.2,0
2,6,2012,29,75,13,3.2,52.8,2.5,7.7,0.5,2.8,0.2,0
29,7,2012,34,65,16,0.7,74.1,23.9,161.6,1.8,34.7,4.1,0
15,9,2012,22,76,25,7.9,47.6,1.4,7.1,0.4,1.8,0.1,0
28,6,2012,33,42,14,1.6,79.4,11.3,8.5,2.1,10.8,2,0
7,6,2012,26,89,13,2,31,1.2,7.2,0,1.7,0,0
11,7,2012,28,77,15,0.9,54.8,4.1,7.9,0.6,4.2,0.2,0
29,6,2012,33,43,14,1.5,79.2,10.9,8.6,2.1,10.4,1.9,0
28,8,2012,35,57,14,0.4,78.5,35.7,167.6,2.1,31.3,5.9,0
7,7,2012,33,65,13,2.3,68.4,7.4,9.5,1.2,7.1,0.6,0
11,6,2012,26,85,18,0.9,50.9,7.1,23.8,0.5,7.9,0.2,0
20,7,2012,29,74,17,0.1,74.8,16.3,79.1,1.9,21.5,3,0
29,6,2012,32,51,13,0.4,78.5,19.7,102.9,2.1,26.4,4,0
24,6,2012,33,44,14,1.3,78.8,9.4,8.4,2,9,1.5,0
14,9,2012,23,80,17,2.5,45.6,1,7.2,0.3,1.5,0,0
15,7,2012,28,75,20,0,72.8,7.1,25.6,0.8,8.4,0.4,0
12,7,2012,28,78,16,2.3,52,2.7,7.8,0.5,2.8,0.1,0
2,7,2012,27,75,19,1.1,56.6,2.4,8.4,0.9,2.8,0.3,0
25,7,2012,35,58,9,0.2,78.2,10.8,19.6,1.6,10.7,1,0
8,6,2012,32,60,13,0.4,75.9,6.7,19.7,1.6,7.2,0.9,0
2,6,2012,30,58,16,1,67,4.7,8.3,1.3,4.6,0.5,0
14,7,2012,30,79,19,0.7,60.3,4.6,15.3,1.1,5.2,0.5,0
28,9,2012,28,50,15,0.4,78.5,5.9,11.6,1.8,6.1,0.8,0
9,9,2012,30,75,19,1.4,60.1,2.2,8.4,1.1,2.7,0.3,0
28,9,2012,25,52,17,0.2,79.2,4.9,13.8,1.7,5.5,0.7,0
11,7,2012,29,75,17,0.8,59.3,4.7,8,0.9,4.5,0.3,0
8,9,2012,30,74,16,0.9,60.5,2.5,8.4,1,2.9,0.3,0
20,7,2012,28,87,19,0.4,46.9,4,8,0.3,3.9,0.1,0
4,6,2012,30,65,14,0,79.5,5.1,15.7,2.3,5.6,1.1,0
15,7,2012,28,77,20,0.2,67,6.1,21.5,0.9,7.2,0.4,0
21,8,2012,33,56,13,0.2,79.6,18.7,87.5,2.1,24.3,3.8,0
22,7,2012,30,65,17,1.9,67,5.1,12.8,1.3,5.2,0.6,0
28,9,2012,26,82,15,2.7,45.1,4.2,7.8,0.2,4.2,0.1,0
16,8,2012,30,62,14,0,78.5,3.5,15.8,2,4.5,0.9,0
28,9,2012,26,82,15,2.6,45.4,4.1,7.8,0.2,4,0.1,0
25,9,2012,26,81,20,5.6,47.7,3.4,7.7,0.4,3.4,0.1,0
3,8,2012,25,79,17,6.9,44.1,1.6,7.4,0.2,2,0,0
17,8,2012,34,55,13,0.2,80.1,17.7,84,2.2,23.3,3.9,0
12,7,2012,30,77,20,1,58.8,3.7,8,1,3.7,0.4,0
23,6,2012,33,58,15,0.8,74.5,7.3,9.1,1.6,7,0.8,0
11,7,2012,31,75,13,0.1,77.9,8,23.5,2,8.7,1.5,0
23,8,2012,28,87,15,3.2,43,5.8,8,0.1,5.6,0,0
29,8,2012,25,52,17,0.3,79.7,5.2,14.4,1.8,5.9,0.9,0
26,9,2012,31,52,11,0.2,80.8,6.3,14.3,2.3,6.4,1.5,0
28,9,2012,24,53,17,0.2,79.5,4.6,14.5,1.7,5.3,0.7,0
6,7,2012,29,73,14,2.2,58,3.9,8,0.7,3.9,0.3,0
14,6,2012,27,79,16,1.9,51.5,4.8,7.3,0.5,4.6,0.2,0
23,8,2012,34,57,13,0.3,79.4,27.3,124.8,2.1,27.3,4.9,0
13,6,2012,27,83,20,1.1,50.9,6.6,17,0.6,6.6,0.2,0
1,7,2012,28,64,18,1.4,61.1,2.7,8.6,1.1,3,0.4,0
23,7,2012,32,63,17,1,72.4,20,57.8,1.6,21.2,2.5,0
8,8,2012,31,63,14,0.4,73.7,5.8,24.9,1.5,7.1,0.7,0
13,6,2012,27,83,20,1.1,51.5,6.5,17,0.6,6.6,0.2,0
14,7,2012,25,80,15,0.6,50.4,4.4,7.3,0.4,4.4,0.2,0
2,7,2012,28,58,15,3.1,64.9,3.6,8.5,1.1,3.6,0.5,0
1,6,2012,28,57,18,1.5,64.4,3.3,8.2,1.2,3.3,0.5,0
25,7,2012,37,61,9,0.8,75.7,11.3,17.5,1.3,11.1,0.8,0
14,6,2012,27,88,15,0.1,64.8,7.1,13.6,1.1,7,0.6,0
4,7,2012,32,77,17,0,79.4,4.4,20.7,2.6,5.7,1.6,0
12,6,2012,26,84,19,1.1,50.4,6.9,19.7,0.5,7.2,0.2,0
3,6,2012,30,63,14,0,79.3,5.2,15.3,2.2,5.6,1,0
10,9,2012,29,72,14,0,79,6.3,16.6,2.1,6.5,1.2,0
20,8,2012,33,58,13,0.2,79.4,18.7,87.9,2.1,24.4,3.8,0
19,6,2012,31,69,12,2.4,61.5,4,8.1,0.8,3.9,0.3,0
9,6,2012,28,58,17,0.9,77.2,8.1,13.3,2.2,7.9,1.6,0
22,9,2012,30,49,18,0.7,76.9,10.7,40.7,2.3,12.8,2.7,0
20,6,2012,30,68,16,0.1,78.4,7.3,40.3,2.3,10.1,2.1,0
8,9,2012,24,79,15,2.2,43.7,1.1,7.4,0.1,1.6,0,0
7,8,2012,31,64,14,0.3,73.6,5.3,25.4,1.5,6.8,0.7,0
2,6,2012,29,76,13,3.1,52.7,2.5,7.7,0.5,2.8,0.2,0
1,9,2012,27,83,15,1.4,39.6,1,7.9,0.1,1.5,0,0
16,9,2012,24,81,15,0.5,45.1,1.1,7.3,0.2,1.5,0,0
25,9,2012,30,53,10,0.4,78,7.1,18.6,2.1,7.3,1.4,0
18,6,2012,31,77,14,0.3,57.1,2,8,0.7,2.5,0.2,0
14,6,2012,27,85,18,0.9,49,5.8,13.7,0.4,5.7,0.2,0
11,7,2012,32,75,13,0,80.6,8.1,19.4,2.5,8.2,2.1,0
29,8,2012,27,80,21,14.4,51.7,7.5,8.5,0.6,7.2,0.3,0
23,6,2012,32,58,15,0.8,74.4,7,8.3,1.6,6.7,0.8,0
16,7,2012,32,82,15,0,81.3,10.3,34.7,2.9,11.7,3.3,0
21,7,2012,29,75,17,0.1,74.4,16.8,81.3,1.9,22.2,3,0
9,9,2012,30,75,19,1.5,59.7,2.1,8.4,1.1,2.6,0.3,0
6,6,2012,30,59,15,0.2,77.4,6.7,16.8,2,7,1.2,0
19,8,2012,29,71,14,0,78,11.5,32.9,2.1,12.2,2.2,0
8,6,2012,27,59,17,0.1,78.3,7.9,14.8,2.4,7.8,1.7,0
27,8,2012,31,50,12,0.5,81.4,7.7,14.1,2.4,7.7,1.8,0
5,7,2012,32,77,16,0,79,5.3,20.5,2.4,6.5,1.5,0
23,8,2012,28,87,15,3.2,39.9,4.8,7.9,0.1,4.7,0,0
12,6,2012,33,80,14,0,81.2,9.7,37.9,2.9,11.8,3.2,0
12,6,2012,28,82,16,0.3,57.8,6.2,25,0.8,7.6,0.4,0
26,6,2012,30,53,16,0.3,75.6,15.5,79.6,2.1,20.7,3.2,0
27,9,2012,27,87,16,4,41.6,6.2,8,0.1,5.9,0,0
13,7,2012,30,75,15,0.1,74.4,7.7,27.1,1.3,9,0.8,0
16,6,2012,29,89,15,0.6,36.9,1.3,7.7,0,1.8,0,0
5,7,2012,31,76,20,1.1,61.4,2.3,8.9,1.2,2.8,0.4,0
15,6,2012,33,57,15,2,74.6,7.1,9,1.6,6.8,0.8,0
15,6,2012,30,79,18,0.4,60.4,4.9,16.3,1.1,5.6,0.5,0
17,6,2012,30,78,14,0.3,57,2,8,0.7,2.5,0.2,0
8,9,2012,30,73,16,0.9,60.9,2.5,8.4,1,2.9,0.4,0
9,6,2012,26,84,12,0.1,60.5,8.5,41.6,0.7,11.3,0.5,0
12,6,2012,33,56,15,2.6,74.7,7.1,9.3,1.6,6.8,0.8,0
18,6,2012,32,63,11,7.4,65.2,4.5,8.3,0.9,4.3,0.4,0
4,7,2012,33,77,16,0,80.2,5,18.5,2.7,5.9,1.8,0
15,6,2012,28,84,15,1.4,48.2,3.7,7.8,0.3,3.7,0.1,0
25,7,2012,36,59,9,0.5,76.8,11.1,18.5,1.4,10.9,0.9,0
23,6,2012,32,46,14,1,78.1,7.8,8.5,1.9,7.4,1.1,0
11,7,2012,31,75,13,0.1,75.7,7.5,26.7,1.6,8.8,1,0
